filename,tokens,mean_surprisal,median_surprisal,min_surprisal,max_surprisal,uid_variance,uid_pairwise,model,dataset,vocab_size,sentence_length,model_class,model_family
mistral-7b-instruct-v0.1@q8_0_173.csv,86,4.76180863140021,4.480930328369141,0.0160686653107404,16.222248077392578,12.567008194826055,27.91931654540416,mistral-7b-instruct-v0.1@q8_0,WildChat,73.0,23.666666666666668,instruct,mistral
mistral-7b-v0.1@q8_0_117.csv,868,3.661466684800515,2.9856202602386475,0.0001258967968169,26.86208724975586,11.57700921003432,22.70826886120092,mistral-7b-v0.1@q8_0,WildChat,360.0,19.473684210526315,base,mistral
mistral-7b-v0.1@q8_0_270.csv,1023,3.425152806936317,2.407122135162353,0.0001326047204202,28.448835372924805,13.16220794577804,24.41771745582973,mistral-7b-v0.1@q8_0,WildChat,356.0,13.814814814814817,base,mistral
mistral-7b-v0.1@q8_0_4.csv,796,3.275952144011637,2.4044190645217896,0.0002321952633792,21.50596618652344,11.351385958629152,18.10762431961459,mistral-7b-v0.1@q8_0,WildChat,286.0,22.620689655172413,base,mistral
llama-2-7b@q8_0_214.csv,112,5.253061085748153,4.598145246505737,0.013021002523601,21.83630752563477,16.399486983379724,35.47898963296998,llama-2-7b@q8_0,WildChat,91.0,13.666666666666666,base,llama
llama-2-7b@q8_0_179.csv,296,4.129518806711162,3.614533305168152,0.0005313522415235,17.397676467895508,10.029745230521916,17.87064069111202,llama-2-7b@q8_0,WildChat,166.0,22.0,base,llama
llama-2-7b-chat@q8_0_24.csv,1023,3.14249802426025,2.044027328491211,0.0002143063029507,33.73589324951172,12.308910546713422,24.058731157650644,llama-2-7b-chat@q8_0,WildChat,390.0,21.257142857142856,chat,llama
llama-2-7b-chat@q8_0_278.csv,816,2.5454340561051123,1.303802251815796,1.4102646673563868e-05,18.23700904846192,9.681843267146744,16.9228835845188,llama-2-7b-chat@q8_0,WildChat,264.0,13.063829787234043,chat,llama
mistral-7b-v0.1@q8_0_201.csv,341,4.337235652702765,3.73840069770813,0.0003108921227976,22.59300994873047,11.604559489528956,22.27548686312692,mistral-7b-v0.1@q8_0,WildChat,195.0,12.61904761904762,base,mistral
llama-2-7b-32k-instruct@q8_0_91.csv,736,3.0822979315476005,1.858287334442139,0.0001384526840411,29.43107414245605,15.63757755658469,29.866166307028635,llama-2-7b-32k-instruct@q8_0,WildChat,238.0,15.517241379310343,instruct,llama
llama-2-7b@q8_0_211.csv,1023,3.860459445668011,3.286676406860352,0.000290249910904,15.610626220703123,10.268147748131522,16.725056910335002,llama-2-7b@q8_0,WildChat,417.0,27.9375,base,llama
mistral-plus-7b@q8_0_86.csv,208,4.760160476109936,3.525731682777405,0.0004506649274844,19.697418212890625,17.190662555573464,30.149883956348354,mistral-plus-7b@q8_0,WildChat,143.0,14.545454545454543,chat,mistral
mistral-7b-v0.1@q8_0_28.csv,95,5.587651241994095,3.504084348678589,0.0007416078005917,34.60365295410156,44.15986229282606,91.40029434238784,mistral-7b-v0.1@q8_0,WildChat,59.0,19.0,base,mistral
llama-2-7b@q8_0_0.csv,273,3.989526642815657,3.523666858673096,0.0010957735357806,18.098201751708984,11.56065896127441,23.763864844085305,llama-2-7b@q8_0,WildChat,148.0,10.6,base,llama
llama-2-7b@q8_0_223.csv,1023,3.5570319363518386,2.684601306915283,0.0003050434752367,28.206817626953125,13.956273899600404,23.286286174340905,llama-2-7b@q8_0,WildChat,356.0,28.8,base,llama
llama-2-7b@q8_0_123.csv,413,4.8662313173309615,1.62129008769989,0.000126068785903,87.17633819580078,110.05265470337412,179.41212998337122,llama-2-7b@q8_0,WildChat,141.0,72.0,base,llama
mistral-7b-instruct-v0.1@q8_0_160.csv,276,3.48669694023303,2.490800142288208,0.0010382027830928,21.752498626708984,11.951892979462222,29.18237282249521,mistral-7b-instruct-v0.1@q8_0,WildChat,161.0,16.0,instruct,mistral
mistral-7b-instruct-v0.1@q8_0_115.csv,421,3.5219700204159343,2.4190945625305176,3.302104596514255e-05,20.05896759033203,11.79001625307956,25.0639724452352,mistral-7b-instruct-v0.1@q8_0,WildChat,212.0,28.08333333333333,instruct,mistral
mistral-plus-7b@q8_0_148.csv,149,3.4787993095721426,2.789171934127808,0.0044375206343829,23.196685791015625,10.394957889574496,19.094556501273807,mistral-plus-7b@q8_0,WildChat,87.0,16.571428571428573,chat,mistral
llama-2-7b-chat@q8_0_127.csv,517,3.8112400981182266,2.721518278121948,0.0002079420082736,17.38545036315918,12.491752819660077,27.261701467134948,llama-2-7b-chat@q8_0,WildChat,254.0,20.23809523809524,chat,llama
llama-2-7b@q8_0_4.csv,226,4.0050161109794375,3.2628709077835083,0.0002292710851179,14.539997100830078,11.44465543456048,24.12138184059823,llama-2-7b@q8_0,WildChat,134.0,13.615384615384617,base,llama
mistral-7b-v0.1@q8_0_147.csv,62,5.759047081312841,4.650207757949829,0.0015947303036227,15.876755714416504,20.279161021200267,34.82229779397585,mistral-7b-v0.1@q8_0,WildChat,50.0,13.333333333333334,base,mistral
mistral-7b-instruct-v0.1@q8_0_105.csv,479,3.195249293669684,2.343076229095459,0.0001814531133277,13.65884494781494,8.900948809216688,19.24127227770533,mistral-7b-instruct-v0.1@q8_0,WildChat,219.0,17.772727272727273,instruct,mistral
mistral-plus-7b@q8_0_271.csv,92,4.792445950058249,4.133872270584106,0.0046475697308778,16.317462921142578,13.526342720646973,21.657090376386307,mistral-plus-7b@q8_0,WildChat,73.0,15.0,chat,mistral
mistral-7b-instruct-v0.1@q8_0_234.csv,519,2.983465586626109,1.015847086906433,2.3217844500322823e-05,29.121299743652344,18.357911221622203,38.79868942841614,mistral-7b-instruct-v0.1@q8_0,WildChat,153.0,23.09090909090909,instruct,mistral
llama-2-7b-32k-instruct@q8_0_260.csv,1023,3.3281815143691045,2.158890724182129,0.0001539326913189,23.11488914489746,12.4976746069731,23.08527186799233,llama-2-7b-32k-instruct@q8_0,WildChat,338.0,15.411764705882351,instruct,llama
mistral-7b-instruct-v0.1@q8_0_11.csv,403,3.944888394946324,2.379646778106689,0.000223766779527,20.31292152404785,17.49123370431506,28.8007108665165,mistral-7b-instruct-v0.1@q8_0,WildChat,182.0,33.111111111111114,instruct,mistral
mistral-7b-instruct-v0.1@q8_0_269.csv,688,3.487995251752393,2.378503918647766,0.0001324327167822,23.63713455200196,15.087324419339312,29.45992048217718,mistral-7b-instruct-v0.1@q8_0,WildChat,170.0,11.76923076923077,instruct,mistral
llama-2-7b-32k-instruct@q8_0_177.csv,1023,3.8241586975715696,2.5480995178222656,0.0001484286622144,40.152950286865234,22.03364823697792,45.47235893253677,llama-2-7b-32k-instruct@q8_0,WildChat,315.0,24.107142857142858,instruct,llama
mistral-7b-v0.1@q8_0_218.csv,1023,4.38336546198625,3.66968297958374,0.0002461281546857,21.77498435974121,15.244583958058534,32.51395716404901,mistral-7b-v0.1@q8_0,WildChat,426.0,14.927272727272728,base,mistral
mistral-plus-7b@q8_0_281.csv,160,4.059220563690178,3.0373889207839966,0.0078096780925989,19.425769805908203,12.144852102545483,22.927356839110853,mistral-plus-7b@q8_0,WildChat,93.0,20.142857142857142,chat,mistral
llama-2-7b-chat@q8_0_245.csv,926,2.4599394295316217,1.285990595817566,0.0001360446913167,15.351045608520508,8.763287885389408,13.217117562342452,llama-2-7b-chat@q8_0,WildChat,247.0,11.859649122807015,chat,llama
llama-2-7b-32k-instruct@q8_0_148.csv,1023,2.8264838811697106,1.682173490524292,0.0001114490660256,17.702604293823242,10.380610421083215,18.060545598776752,llama-2-7b-32k-instruct@q8_0,WildChat,351.0,18.15909090909091,instruct,llama
mistral-7b-v0.1@q8_0_222.csv,58,6.134181440739636,5.290793895721436,0.0011650507804006,18.24131774902344,19.337850885262043,38.04275005404021,mistral-7b-v0.1@q8_0,WildChat,49.0,13.333333333333334,base,mistral
llama-2-7b-32k-instruct@q8_0_31.csv,693,3.464183102159433,2.398697853088379,0.0001542766840429,23.11948013305664,13.766318442949384,31.56141904949679,llama-2-7b-32k-instruct@q8_0,WildChat,299.0,15.52777777777778,instruct,llama
llama-2-7b-32k-instruct@q8_0_201.csv,603,3.4652563876280413,2.483936786651612,0.0001086971315089,20.59931182861328,11.47571093078266,21.38683567371055,llama-2-7b-32k-instruct@q8_0,WildChat,261.0,15.866666666666667,instruct,llama
mistral-7b-v0.1@q8_0_151.csv,645,3.903638967079816,3.3762340545654297,0.0002620393643155,18.44572639465332,9.547673078061596,18.56560817009891,mistral-7b-v0.1@q8_0,WildChat,258.0,12.897435897435898,base,mistral
mistral-7b-instruct-v0.1@q8_0_275.csv,596,3.7489432839829777,2.6964428424835205,0.0001850652042776,20.024314880371094,12.33183504530824,24.10919677876161,mistral-7b-instruct-v0.1@q8_0,WildChat,303.0,19.45833333333333,instruct,mistral
mistral-7b-v0.1@q8_0_118.csv,175,3.9298300959598103,2.8374297618865967,0.0002299591287737,19.618793487548828,15.450969558908406,23.625116372778876,mistral-7b-v0.1@q8_0,WildChat,89.0,11.0,base,mistral
llama-2-7b-32k-instruct@q8_0_258.csv,111,5.249345028740176,3.9178292751312256,0.0001805930805858,28.603818893432617,24.56837721229794,47.696037106198666,llama-2-7b-32k-instruct@q8_0,WildChat,64.0,20.75,instruct,llama
mistral-7b-instruct-v0.1@q8_0_192.csv,1023,3.36075659981666,2.387066125869751,5.0219809054397047e-05,19.77095603942871,11.505579404586662,22.160218338298293,mistral-7b-instruct-v0.1@q8_0,WildChat,386.0,20.23076923076923,instruct,mistral
mistral-7b-v0.1@q8_0_274.csv,1023,3.131700834366823,2.3204290866851807,0.0001114490660256,17.69715118408203,9.26627471806002,17.657587702861008,mistral-7b-v0.1@q8_0,WildChat,324.0,23.181818181818183,base,mistral
llama-2-7b-32k-instruct@q8_0_115.csv,1023,2.858937404449972,1.8717613220214844,0.0014154233504086,21.304685592651367,8.605259204516411,15.992820134736242,llama-2-7b-32k-instruct@q8_0,WildChat,367.0,14.327586206896552,instruct,llama
llama-2-7b-chat@q8_0_214.csv,334,3.3871216449648154,1.6165918111801147,0.0009339100215584,27.535539627075195,18.91252937464668,32.19204788014954,llama-2-7b-chat@q8_0,WildChat,104.0,42.8,chat,llama
mistral-plus-7b@q8_0_252.csv,965,2.4143084270722044,0.1618178635835647,0.0002163704048143,34.711524963378906,24.026444344606432,45.06232546624962,mistral-plus-7b@q8_0,WildChat,126.0,181.0,chat,mistral
llama-2-7b-32k-instruct@q8_0_9.csv,543,4.403762896376572,3.319357395172119,1.9778140995185826e-05,20.706787109375,15.897187378335484,32.68160761576026,llama-2-7b-32k-instruct@q8_0,WildChat,275.0,21.25,instruct,llama
mistral-7b-v0.1@q8_0_297.csv,150,5.0686647322991245,4.860272169113159,0.001442365348339,17.88210105895996,12.528809914215191,24.962042667767022,mistral-7b-v0.1@q8_0,WildChat,106.0,11.8,base,mistral
llama-2-7b-chat@q8_0_219.csv,1023,3.5708305435540946,2.5009100437164307,0.0001876452733995,23.47499656677246,14.052663169597068,30.75256360959036,llama-2-7b-chat@q8_0,WildChat,409.0,14.63157894736842,chat,llama
mistral-plus-7b@q8_0_123.csv,360,4.617817163973167,2.258617997169494,0.0002628994407132,35.42460632324219,32.93294686481444,63.64413700184203,mistral-plus-7b@q8_0,WildChat,157.0,21.428571428571427,chat,mistral
mistral-plus-7b@q8_0_233.csv,1,7.361867904663086,7.361867904663086,7.361867904663086,7.361867904663086,0.0,,mistral-plus-7b@q8_0,WildChat,1.0,1.0,chat,mistral
llama-2-7b-32k-instruct@q8_0_127.csv,822,3.1815660794072533,2.28765070438385,0.0001642527786316,17.14347267150879,9.656380758094825,18.877867407487106,llama-2-7b-32k-instruct@q8_0,WildChat,274.0,20.676470588235293,instruct,llama
mistral-7b-v0.1@q8_0_267.csv,383,4.000739437717623,3.3519177436828613,0.0002739083720371,18.635950088500977,10.866799923948838,19.147152367953336,mistral-7b-v0.1@q8_0,WildChat,181.0,25.23076923076923,base,mistral
llama-2-7b@q8_0_270.csv,1023,3.5566943654802925,2.970306396484375,0.0005992259830236,16.335721969604492,9.832915747437443,19.28772644713961,llama-2-7b@q8_0,WildChat,392.0,15.568627450980392,base,llama
llama-2-7b-32k-instruct@q8_0_294.csv,454,3.921759820509767,2.7749860286712646,0.000607656664215,23.303077697753903,15.1405205733305,25.9786382659128,llama-2-7b-32k-instruct@q8_0,WildChat,183.0,165.5,instruct,llama
mistral-plus-7b@q8_0_181.csv,69,4.568997842428423,4.148867130279541,0.0014590644277632,16.33687973022461,13.735829817415958,30.738303816566837,mistral-plus-7b@q8_0,WildChat,56.0,19.666666666666668,chat,mistral
llama-2-7b-chat@q8_0_126.csv,112,4.386775060289698,2.6068419218063354,0.001841475139372,20.73196792602539,20.470041623681382,45.92989759241627,llama-2-7b-chat@q8_0,WildChat,67.0,40.5,chat,llama
llama-2-7b-chat@q8_0_71.csv,1023,3.1799379241910994,2.0600674152374268,0.0007280142162926,19.8278751373291,11.122338553578532,19.97992908314753,llama-2-7b-chat@q8_0,WildChat,353.0,18.536585365853657,chat,llama
mistral-7b-instruct-v0.1@q8_0_150.csv,811,2.490168198829594,0.8795055150985718,0.0002622113679535,15.175385475158691,10.533108632269238,20.4715058480784,mistral-7b-instruct-v0.1@q8_0,WildChat,267.0,11.6875,instruct,mistral
mistral-plus-7b@q8_0_87.csv,253,4.5010861471583405,2.7972750663757324,0.0005339329363778,38.2681884765625,33.08666014478953,57.53238821106364,mistral-plus-7b@q8_0,WildChat,74.0,42.66666666666666,chat,mistral
mistral-7b-instruct-v0.1@q8_0_243.csv,10,4.189769085869193,2.928165435791016,0.0436592958867549,11.790980339050291,12.601899755736069,8.539100648642263,mistral-7b-instruct-v0.1@q8_0,WildChat,10.0,4.0,instruct,mistral
llama-2-7b-chat@q8_0_14.csv,486,3.4486687095385955,2.345444679260254,0.0011786484392359,15.784236907958984,11.048922876687312,20.614308096499546,llama-2-7b-chat@q8_0,WildChat,208.0,13.538461538461538,chat,llama
llama-2-7b-32k-instruct@q8_0_232.csv,122,11.791441857739406,4.663207769393921,0.0017862853128463,119.99313354492188,538.5904468563344,968.6987651592848,llama-2-7b-32k-instruct@q8_0,WildChat,15.0,22.0,instruct,llama
llama-2-7b-chat@q8_0_157.csv,916,3.756470554510239,1.7475697994232178,0.0005287715466693,20.1618881225586,18.76667872232852,35.964291683025216,llama-2-7b-chat@q8_0,WildChat,365.0,48.38461538461539,chat,llama
llama-2-7b-32k-instruct@q8_0_174.csv,1023,1.5887332986599598,0.0342659950256347,9.768945164978504e-05,29.38586807250977,11.93584307258716,16.71655234084329,llama-2-7b-32k-instruct@q8_0,WildChat,144.0,35.04761904761905,instruct,llama
llama-2-7b-32k-instruct@q8_0_142.csv,319,3.3495815043236785,1.0134515762329102,7.739239663351327e-06,19.309934616088867,18.44914714386966,33.62080321682235,llama-2-7b-32k-instruct@q8_0,WildChat,107.0,112.0,instruct,llama
llama-2-7b-chat@q8_0_256.csv,292,3.765186147450761,3.179488778114319,0.0006817282992415,23.235246658325195,11.449374586931397,23.75126662276161,llama-2-7b-chat@q8_0,WildChat,172.0,10.473684210526317,chat,llama
llama-2-7b-32k-instruct@q8_0_24.csv,1023,2.5530303129178678,1.491907835006714,0.0002466441947035,20.786914825439453,8.595585143747627,14.605335335853438,llama-2-7b-32k-instruct@q8_0,WildChat,320.0,15.107142857142858,instruct,llama
mistral-7b-instruct-v0.1@q8_0_253.csv,740,3.3275525581449847,2.291977047920227,1.547844703964074e-06,17.383817672729492,9.525942134924716,20.660322465822823,mistral-7b-instruct-v0.1@q8_0,WildChat,332.0,14.048780487804878,instruct,mistral
mistral-7b-v0.1@q8_0_132.csv,1023,4.246518556722491,2.5538928508758545,8.77114143804647e-06,39.43232345581055,24.543065330484943,47.77418673253744,mistral-7b-v0.1@q8_0,WildChat,393.0,19.96,base,mistral
mistral-7b-instruct-v0.1@q8_0_255.csv,1023,3.1168272107876365,1.692085862159729,1.2554788554552944e-05,20.99823760986328,14.03947031299065,26.183206506599134,mistral-7b-instruct-v0.1@q8_0,WildChat,313.0,13.10344827586207,instruct,mistral
mistral-7b-v0.1@q8_0_66.csv,1023,3.041429297442904,2.070755243301392,4.712401641882025e-05,31.33014297485352,11.561097296252392,16.511682857488243,mistral-7b-v0.1@q8_0,WildChat,349.0,25.852941176470587,base,mistral
llama-2-7b-chat@q8_0_287.csv,1023,3.2549584341905344,2.1410281658172607,0.0001136850114562,18.3640079498291,11.10487346397972,21.8908961752232,llama-2-7b-chat@q8_0,WildChat,368.0,16.916666666666668,chat,llama
llama-2-7b-32k-instruct@q8_0_262.csv,174,4.943793505945309,3.987884759902954,0.0001972775935428,16.11703109741211,16.38017804295436,28.51606151815136,llama-2-7b-32k-instruct@q8_0,WildChat,112.0,10.181818181818182,instruct,llama
llama-2-7b@q8_0_62.csv,1023,3.5302898957952413,3.0798072814941406,8.34139937069267e-05,27.78369903564453,9.772516118938,17.856223218542652,llama-2-7b@q8_0,WildChat,406.0,23.5,base,llama
llama-2-7b@q8_0_114.csv,1023,1.9652903043007923,0.0600693263113498,0.0014542441349476,26.58375740051269,15.477718695910823,19.583742627214416,llama-2-7b@q8_0,WildChat,163.0,12.1,base,llama
mistral-plus-7b@q8_0_170.csv,18,4.758494191699558,3.912434935569763,0.3915567696094513,22.385053634643555,23.54687628939021,42.2555865294816,mistral-plus-7b@q8_0,WildChat,18.0,17.0,chat,mistral
llama-2-7b-chat@q8_0_42.csv,289,3.733846825929391,2.381476640701294,0.0002919700928032,23.39429473876953,16.54294165837051,30.152835875416347,llama-2-7b-chat@q8_0,WildChat,128.0,18.08333333333333,chat,llama
llama-2-7b-chat@q8_0_144.csv,473,4.116587133103,3.03674578666687,8.599134844189393e-07,17.968416213989258,14.04869277000296,28.37869240680024,llama-2-7b-chat@q8_0,WildChat,205.0,21.714285714285715,chat,llama
mistral-7b-v0.1@q8_0_120.csv,183,3.7059885733980367,2.387511968612671,0.0003120962646789,17.54507827758789,14.10183211916982,24.60250166817577,mistral-7b-v0.1@q8_0,WildChat,102.0,7.866666666666666,base,mistral
mistral-plus-7b@q8_0_60.csv,77,5.401828234507279,4.505603790283203,0.0089250728487968,20.267467498779297,21.518996127787197,48.47069165244818,mistral-plus-7b@q8_0,WildChat,55.0,15.5,chat,mistral
mistral-7b-v0.1@q8_0_238.csv,77,4.393466377785798,3.003108501434326,0.0005653317202813,17.591032028198242,19.72075647464139,41.84292751640729,mistral-7b-v0.1@q8_0,WildChat,56.0,15.0,base,mistral
mistral-7b-v0.1@q8_0_1.csv,170,3.437855937674997,1.723763644695282,0.0005046853912062,20.66406440734864,16.92577547592865,25.071751253274584,mistral-7b-v0.1@q8_0,WildChat,80.0,21.5,base,mistral
mistral-7b-instruct-v0.1@q8_0_289.csv,141,4.001323143195308,3.001291990280152,0.0040203598327934,17.589611053466797,13.754033779363375,27.871267494811985,mistral-7b-instruct-v0.1@q8_0,WildChat,98.0,20.5,instruct,mistral
llama-2-7b@q8_0_66.csv,1023,3.639974616633052,2.869184255599976,3.216111508663744e-05,33.23896408081055,13.700335625345677,21.63892674032173,llama-2-7b@q8_0,WildChat,391.0,19.642857142857142,base,llama
llama-2-7b-32k-instruct@q8_0_51.csv,309,3.6506163606245536,2.7324352264404297,0.0002690919500309,19.909570693969727,12.191280091055535,23.894298660866365,llama-2-7b-32k-instruct@q8_0,WildChat,169.0,14.294117647058824,instruct,llama
mistral-7b-v0.1@q8_0_176.csv,119,4.5881286652537625,3.908511877059937,0.0015641698846593,17.66877555847168,13.928031930385083,23.08548904555553,mistral-7b-v0.1@q8_0,WildChat,86.0,20.5,base,mistral
mistral-7b-v0.1@q8_0_279.csv,1023,3.9397230899643048,3.4862074851989746,0.0002275509905302,28.690391540527344,11.192454615960232,21.237747439443925,mistral-7b-v0.1@q8_0,WildChat,432.0,28.4,base,mistral
llama-2-7b-chat@q8_0_113.csv,602,2.504447381108977,0.8191413581371307,0.0001245208113687,27.547531127929688,13.583201578479391,23.31844394133452,llama-2-7b-chat@q8_0,WildChat,140.0,23.0,chat,llama
llama-2-7b-chat@q8_0_225.csv,792,3.451135409539494,1.9279272556304927,0.0001654568040976,32.72163009643555,17.04796465968255,27.728303465859515,llama-2-7b-chat@q8_0,WildChat,229.0,25.823529411764707,chat,llama
mistral-plus-7b@q8_0_280.csv,85,5.415627295381444,4.4474921226501465,0.0083837872371077,29.135629653930664,25.50821661062236,53.76896849733909,mistral-plus-7b@q8_0,WildChat,70.0,8.666666666666666,chat,mistral
mistral-7b-v0.1@q8_0_127.csv,256,3.279079546030971,2.707953095436096,0.0002730482956394,18.83695602416992,8.74968009820752,15.561418750062302,mistral-7b-v0.1@q8_0,WildChat,134.0,9.3,base,mistral
llama-2-7b-chat@q8_0_11.csv,417,4.169952044841651,2.773047685623169,0.0007943485397845,18.885196685791016,16.808730447281206,31.839753224106676,llama-2-7b-chat@q8_0,WildChat,211.0,44.85714285714285,chat,llama
llama-2-7b-chat@q8_0_220.csv,174,3.988831999680916,2.3399544954299927,0.0006899873842485,21.222145080566406,17.679703832491693,37.37512000271328,llama-2-7b-chat@q8_0,WildChat,108.0,9.357142857142858,chat,llama
llama-2-7b-chat@q8_0_166.csv,1023,2.984560351730226,1.272662878036499,5.623942342936061e-05,33.25112533569336,19.294301885991995,36.21689525564049,llama-2-7b-chat@q8_0,WildChat,257.0,17.416666666666668,chat,llama
llama-2-7b-chat@q8_0_77.csv,535,3.645736973439169,2.8933217525482178,0.0015111428219825,25.040536880493164,11.04330213077708,21.097345821620262,llama-2-7b-chat@q8_0,WildChat,267.0,20.1,chat,llama
mistral-7b-instruct-v0.1@q8_0_81.csv,133,5.286924828015792,3.9928834438323975,0.0001998576772166,20.31292152404785,21.595554444636537,46.190058269132464,mistral-7b-instruct-v0.1@q8_0,WildChat,98.0,20.2,instruct,mistral
llama-2-7b-32k-instruct@q8_0_264.csv,199,3.089909284369319,2.281877517700196,0.0001817971206037,11.862247467041016,7.978271381190098,18.677467552798447,llama-2-7b-32k-instruct@q8_0,WildChat,121.0,26.5,instruct,llama
mistral-plus-7b@q8_0_184.csv,917,3.743289471489403,2.2667977809906006,0.0001274447713512,34.264610290527344,22.469387773500863,41.78171818254124,mistral-plus-7b@q8_0,WildChat,351.0,22.25,chat,mistral
llama-2-7b@q8_0_14.csv,152,2.967982974438009,0.2524203062057494,0.0002440640237182,18.780920028686523,20.51790159579038,31.569004298991302,llama-2-7b@q8_0,WildChat,52.0,1.5,base,llama
mistral-7b-instruct-v0.1@q8_0_131.csv,440,3.1283664920091145,1.8365342020988464,0.0002134462556568,16.925477981567383,11.673547333524692,19.95652822129845,mistral-7b-instruct-v0.1@q8_0,WildChat,169.0,22.4375,instruct,mistral
mistral-plus-7b@q8_0_62.csv,957,4.025264608890449,2.7864110469818115,0.0001233168295584,32.84856033325195,17.737618352410863,35.2374570135938,mistral-plus-7b@q8_0,WildChat,434.0,21.34375,chat,mistral
mistral-plus-7b@q8_0_234.csv,281,5.088278290263507,3.743073463439941,0.0003864107711706,20.28361892700196,24.81101246033875,39.01017006311614,mistral-plus-7b@q8_0,WildChat,134.0,27.33333333333333,chat,mistral
llama-2-7b-chat@q8_0_0.csv,664,3.582091046026787,2.3858821392059326,0.0001195328950416,17.154067993164062,13.63445894508558,30.80433229236605,llama-2-7b-chat@q8_0,WildChat,291.0,14.636363636363637,chat,llama
llama-2-7b@q8_0_204.csv,39,5.467656443189462,4.3074235916137695,5.142372901900672e-05,14.310083389282228,21.95793724915684,31.84202641832869,llama-2-7b@q8_0,WildChat,39.0,11.0,base,llama
llama-2-7b-chat@q8_0_249.csv,1023,3.051034618877035,2.0557212829589844,0.0001257247931789,20.33893585205078,9.190514343706958,18.753295408833576,llama-2-7b-chat@q8_0,WildChat,361.0,15.290909090909093,chat,llama
mistral-7b-instruct-v0.1@q8_0_6.csv,585,3.0829151840838662,2.211965084075928,4.4716183765558526e-05,19.63301467895508,8.938057048248139,17.57450793409153,mistral-7b-instruct-v0.1@q8_0,WildChat,264.0,11.594594594594597,instruct,mistral
mistral-7b-instruct-v0.1@q8_0_14.csv,333,3.323393199646404,2.113046407699585,0.0002375275944359,16.764719009399414,12.83884198861344,22.45110817957574,mistral-7b-instruct-v0.1@q8_0,WildChat,141.0,9.5,instruct,mistral
llama-2-7b-chat@q8_0_172.csv,1023,2.986537668116332,1.8993809223175049,0.000131572727696,22.38096237182617,11.605933843981772,23.101986554062076,llama-2-7b-chat@q8_0,WildChat,377.0,12.396825396825395,chat,llama
mistral-plus-7b@q8_0_67.csv,430,4.036750842991954,3.035458207130432,0.000294378347462,21.398113250732425,15.280815994355946,30.48102864243684,mistral-plus-7b@q8_0,WildChat,246.0,20.47058823529412,chat,mistral
mistral-plus-7b@q8_0_254.csv,590,3.452141836901803,1.867030143737793,0.0001305407349718,27.801225662231445,16.116909859221348,25.77383428509285,mistral-plus-7b@q8_0,WildChat,223.0,8.46938775510204,chat,mistral
llama-2-7b-32k-instruct@q8_0_213.csv,1023,1.98204786016278,0.2079291194677353,1.0834947715920862e-05,16.15142059326172,10.77892920064225,16.95001620924224,llama-2-7b-32k-instruct@q8_0,WildChat,310.0,10.318840579710145,instruct,llama
mistral-7b-instruct-v0.1@q8_0_179.csv,745,3.026883708836078,2.188325881958008,0.0001334647095063,17.333768844604492,8.72419870969411,18.64107390223018,mistral-7b-instruct-v0.1@q8_0,WildChat,291.0,17.88235294117647,instruct,mistral
llama-2-7b@q8_0_151.csv,1023,1.9045384277395363,0.050052385777235,0.0005110509810037,26.477766036987305,15.110158423197287,19.54192613411245,llama-2-7b@q8_0,WildChat,158.0,12.944444444444445,base,llama
llama-2-7b-chat@q8_0_152.csv,407,3.361866286901141,2.508892297744751,0.0002346034161746,37.60456848144531,15.640348706172666,32.28013962954127,llama-2-7b-chat@q8_0,WildChat,195.0,10.862068965517242,chat,llama
mistral-plus-7b@q8_0_185.csv,95,4.945367634454191,4.143369197845459,0.0004558260261546,16.415355682373047,14.599865335283631,28.115282015704437,mistral-plus-7b@q8_0,WildChat,77.0,12.666666666666666,chat,mistral
llama-2-7b@q8_0_134.csv,337,5.299627516296753,4.530921936035156,0.000317256868584,36.4287338256836,21.186769512216618,40.71705555021932,llama-2-7b@q8_0,WildChat,187.0,17.375,base,llama
llama-2-7b@q8_0_177.csv,1023,4.0353735288768,2.840090751647949,0.0001601247349753,43.10773849487305,19.843456245977503,35.77547784760234,llama-2-7b@q8_0,WildChat,369.0,23.24,base,llama
llama-2-7b-32k-instruct@q8_0_29.csv,73,4.612383235765027,3.157390117645264,0.0008816804620437,32.05106735229492,33.67191948538027,62.42995073841803,llama-2-7b-32k-instruct@q8_0,WildChat,36.0,30.0,instruct,llama
llama-2-7b@q8_0_20.csv,1023,0.8588478084524911,0.0040188073180615,0.0001135130150942,23.303897857666016,7.695915383407522,5.538627891694195,llama-2-7b@q8_0,WildChat,82.0,22.517241379310345,base,llama
llama-2-7b-32k-instruct@q8_0_226.csv,472,3.89775418333393,2.920826911926269,0.0007594172493554,22.46183204650879,15.231068502155445,36.57691769610286,llama-2-7b-32k-instruct@q8_0,WildChat,233.0,13.961538461538462,instruct,llama
mistral-7b-v0.1@q8_0_164.csv,875,3.881936110101792,3.1585898399353027,2.390578629274387e-05,26.130844116210938,11.625537320438314,20.531035207359796,mistral-7b-v0.1@q8_0,WildChat,377.0,17.81578947368421,base,mistral
mistral-7b-v0.1@q8_0_60.csv,233,4.300537429679517,3.358259439468384,0.0009210030548274,16.267061233520508,14.147312399153025,21.340497602111093,mistral-7b-v0.1@q8_0,WildChat,127.0,15.22222222222222,base,mistral
